year,genus,species,researcher,location,field_chambers,treatment_type_1,treatment_1,treatment_type_2,treatment_2,treatment_type_3,Treatment_3,field_number_seeds,field_seeds_scaled_viability,field_number_germinants,chamber_temperature_day,chamber_temperature_night,chamber_light_hrs,chamber_length_days,chamber_number_seeds,chamber_number_germinants,TZ_number_stained,TZ_number_viable,TZ_number_nonviable
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,19,2,17,0,17
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,24,2,22,0,22
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,22,21,1,0,1
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,28,27,1,0,1
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,24,20,4,0,4
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,27,21,6,1,5
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,26,23,3,0,3
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,31,30,1,0,1
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,1,0,1,0,1
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,19,16,3,0,3
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,28,25,3,0,3
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,17,15,2,0,2
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,33,30,3,0,3
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,26,17,9,0,9
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,35,19,16,1,15
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,15,3,12,0,12
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,27,3,24,0,24
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,21,12,9,0,9
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,22,9,13,0,13
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,26,19,7,0,7
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,27,21,6,0,6
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,17,10,7,0,7
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,25,13,12,0,12
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,24,17,7,0,7
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,27,16,11,0,11
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,4,2,2,0,2
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,11,5,6,0,6
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,19,12,7,0,7
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,23,22,1,1,0
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,26,24,2,0,2
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,22,4,18,0,18
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,22,1,21,0,21
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,21,20,1,0,1
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,29,28,1,0,1
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,26,24,2,0,2
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,27,18,9,0,9
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,22,16,6,0,6
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,32,31,1,0,1
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,2,1,1,0,1
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,23,21,2,0,2
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,28,23,5,0,5
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,22,17,5,0,5
2014,Goodenia,berardiana,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,21,4,0,4
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,17,11,6,5,1
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,28,11,17,16,1
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,17,10,7,6,1
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,27,9,18,14,4
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,20,14,6,0,6
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,22,8,14,13,1
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,18,9,9,6,3
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,19,12,7,3,4
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,17,11,6,5,1
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,23,18,5,1,4
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,19,16,3,2,1
2014,Pentameris,airoides,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,27,22,5,2,3
